               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  81,            0.051906,            0.015582,            0.021416,             0.56679,             0.49716,             0.50455,             0.22713,            0.048436,            0.009078,            0.020542,             0.00736,             0.00736,             0.00736
                  82,            0.051739,            0.015561,            0.021307,             0.56898,             0.49665,             0.50512,             0.22763,            0.048411,           0.0090732,            0.020535,            0.007327,            0.007327,            0.007327
                  83,            0.051601,            0.015575,            0.021238,             0.56966,             0.49634,              0.5053,             0.22804,            0.048381,            0.009067,             0.02053,            0.007294,            0.007294,            0.007294
                  84,            0.051757,            0.015628,            0.021201,             0.57025,             0.49671,             0.50648,             0.22866,             0.04835,           0.0090613,            0.020524,            0.007261,            0.007261,            0.007261
                  85,            0.051483,            0.015557,            0.021231,             0.57253,             0.49878,             0.50738,             0.22895,            0.048327,           0.0090557,            0.020519,            0.007228,            0.007228,            0.007228
                  86,            0.051535,             0.01555,            0.021288,             0.57269,             0.49757,             0.50803,             0.22937,            0.048298,           0.0090512,            0.020513,            0.007195,            0.007195,            0.007195
                  87,            0.051345,            0.015577,            0.021143,             0.57294,             0.49994,             0.50862,             0.22977,            0.048269,           0.0090461,            0.020509,            0.007162,            0.007162,            0.007162
                  88,            0.051257,             0.01561,            0.020915,             0.57368,             0.49774,             0.50852,              0.2302,            0.048244,           0.0090414,            0.020501,            0.007129,            0.007129,            0.007129
                  89,            0.051462,            0.015316,              0.0211,             0.57473,             0.49852,             0.50977,             0.23082,            0.048221,           0.0090377,            0.020496,            0.007096,            0.007096,            0.007096
                  90,            0.051209,            0.015485,            0.021027,             0.57469,             0.50013,             0.51092,             0.23119,            0.048194,           0.0090336,            0.020495,            0.007063,            0.007063,            0.007063
                  91,            0.051202,            0.015668,            0.021112,             0.57782,             0.50123,             0.51197,             0.23172,            0.048169,           0.0090298,            0.020494,             0.00703,             0.00703,             0.00703
                  92,            0.051324,            0.015499,            0.021008,             0.57697,             0.50247,             0.51193,             0.23233,            0.048149,           0.0090242,            0.020491,            0.006997,            0.006997,            0.006997
                  93,            0.051368,            0.015472,            0.021041,             0.57798,              0.5035,              0.5131,             0.23336,            0.048127,           0.0090194,            0.020488,            0.006964,            0.006964,            0.006964
                  94,            0.050869,            0.015501,            0.020891,             0.57526,             0.50467,             0.51361,             0.23362,            0.048104,           0.0090156,            0.020485,            0.006931,            0.006931,            0.006931
                  95,            0.050866,             0.01555,            0.020941,             0.57825,              0.5026,             0.51415,             0.23388,            0.048081,           0.0090126,            0.020484,            0.006898,            0.006898,            0.006898
                  96,            0.050991,            0.015663,            0.020833,             0.57887,             0.50419,             0.51479,             0.23417,            0.048056,           0.0090078,            0.020481,            0.006865,            0.006865,            0.006865
                  97,            0.050968,            0.015353,            0.020825,             0.57476,             0.50521,             0.51536,             0.23463,            0.048043,           0.0090042,            0.020479,            0.006832,            0.006832,            0.006832
                  98,            0.050865,            0.015455,            0.020831,             0.57943,             0.50371,             0.51665,             0.23513,            0.048023,           0.0090019,            0.020475,            0.006799,            0.006799,            0.006799
                  99,            0.050659,              0.0153,            0.020966,             0.57984,             0.50226,             0.51682,             0.23509,            0.048001,           0.0089992,            0.020474,            0.006766,            0.006766,            0.006766
                 100,            0.050791,            0.015499,            0.020877,             0.58285,             0.50167,             0.51741,             0.23536,            0.047977,           0.0089954,            0.020471,            0.006733,            0.006733,            0.006733
                 101,            0.050862,            0.015403,             0.02083,             0.58024,             0.50318,             0.51787,             0.23582,            0.047954,           0.0089926,             0.02047,              0.0067,              0.0067,              0.0067
                 102,            0.050608,            0.015431,            0.020778,             0.58215,             0.50158,              0.5183,             0.23617,             0.04793,           0.0089894,            0.020471,            0.006667,            0.006667,            0.006667
                 103,            0.050641,            0.015541,            0.020788,             0.58596,             0.50168,             0.51935,             0.23647,            0.047909,            0.008986,            0.020469,            0.006634,            0.006634,            0.006634
